run_id,mechanism,nb_nodes,expected_degree,size_longest_path_in_graph,noise_coeff,nb_observations,predicted_variable,predicted_variable_node_type,weight_threshold,frac_filtered,frac_augmented,avg_weight_aug_in_train,avg_weight_aug_NOT_in_train,sum_weight_aug_in_train,sum_weight_aug_NOT_in_train,SUM_aug_weights,MAPE_CausalDA,MAPE_Baseline,r2_CausalDA,r2_Baseline,n_estimators_CausalDA,n_estimators_Baseline,reg_lambda_CausalDA,reg_lambda_Baseline,KL_div_train_vs_aug_NOT_weighted,KL_div_train_vs_aug_weighted,Wasserstein_dist_train_vs_aug_NOT_weighted,Wasserstein_dist_train_vs_aug_weighted,variance_train_NOT_weighted,variance_aug_NOT_weighted,variance_aug_weighted
0,nn,15,0,1,0.4,500,V0,isolated_node,0.01,1.0,0.0,,,0.0,0.0,0.0,,0.7923660479595209,,0.7471536463730342,,50,,10,,,,,"[1.03205565 1.03689472 1.00302129 1.00712428 1.00078199 0.98058774
 0.99396998 1.02364295 1.02689816 0.9327662  1.02912973 0.98043279
 1.00737424 0.93584277 1.01518244]",[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan]
0,nn,15,0,1,0.4,500,V1,isolated_node,0.01,1.0,0.0,,,0.0,0.0,0.0,,1.3084298434615238,,0.8022133769693421,,50,,100,,,,,"[1.03205565 1.03689472 1.00302129 1.00712428 1.00078199 0.98058774
 0.99396998 1.02364295 1.02689816 0.9327662  1.02912973 0.98043279
 1.00737424 0.93584277 1.01518244]",[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan]
0,nn,15,0,1,0.4,500,V2,isolated_node,0.01,1.0,0.0,,,0.0,0.0,0.0,,0.7877045429606415,,0.757019523982583,,50,,100,,,,,"[1.03205565 1.03689472 1.00302129 1.00712428 1.00078199 0.98058774
 0.99396998 1.02364295 1.02689816 0.9327662  1.02912973 0.98043279
 1.00737424 0.93584277 1.01518244]",[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan]
0,nn,15,0,1,0.4,500,V3,isolated_node,0.01,1.0,0.0,,,0.0,0.0,0.0,,1.0315207591483853,,0.5156931180036681,,50,,100,,,,,"[1.03205565 1.03689472 1.00302129 1.00712428 1.00078199 0.98058774
 0.99396998 1.02364295 1.02689816 0.9327662  1.02912973 0.98043279
 1.00737424 0.93584277 1.01518244]",[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan]
0,nn,15,0,1,0.4,500,V4,isolated_node,0.01,1.0,0.0,,,0.0,0.0,0.0,,1.2808365794652063,,0.7845680011531175,,50,,100,,,,,"[1.03205565 1.03689472 1.00302129 1.00712428 1.00078199 0.98058774
 0.99396998 1.02364295 1.02689816 0.9327662  1.02912973 0.98043279
 1.00737424 0.93584277 1.01518244]",[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan]
0,nn,15,0,1,0.4,500,V5,isolated_node,0.01,1.0,0.0,,,0.0,0.0,0.0,,1.5666038049767477,,0.5815723873015193,,50,,100,,,,,"[1.03205565 1.03689472 1.00302129 1.00712428 1.00078199 0.98058774
 0.99396998 1.02364295 1.02689816 0.9327662  1.02912973 0.98043279
 1.00737424 0.93584277 1.01518244]",[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan]
0,nn,15,0,1,0.4,500,V6,isolated_node,0.01,1.0,0.0,,,0.0,0.0,0.0,,4.356112437008292,,0.0400206515652586,,10,,10,,,,,"[1.03205565 1.03689472 1.00302129 1.00712428 1.00078199 0.98058774
 0.99396998 1.02364295 1.02689816 0.9327662  1.02912973 0.98043279
 1.00737424 0.93584277 1.01518244]",[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan]
0,nn,15,0,1,0.4,500,V7,isolated_node,0.01,1.0,0.0,,,0.0,0.0,0.0,,0.389356195718826,,0.7814772951751153,,50,,100,,,,,"[1.03205565 1.03689472 1.00302129 1.00712428 1.00078199 0.98058774
 0.99396998 1.02364295 1.02689816 0.9327662  1.02912973 0.98043279
 1.00737424 0.93584277 1.01518244]",[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan]
0,nn,15,0,1,0.4,500,V8,isolated_node,0.01,1.0,0.0,,,0.0,0.0,0.0,,2.10148313359219,,0.8789066113298284,,50,,100,,,,,"[1.03205565 1.03689472 1.00302129 1.00712428 1.00078199 0.98058774
 0.99396998 1.02364295 1.02689816 0.9327662  1.02912973 0.98043279
 1.00737424 0.93584277 1.01518244]",[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan]
0,nn,15,0,1,0.4,500,V9,isolated_node,0.01,1.0,0.0,,,0.0,0.0,0.0,,1.592691216651358,,0.6466731652752302,,10,,10,,,,,"[1.03205565 1.03689472 1.00302129 1.00712428 1.00078199 0.98058774
 0.99396998 1.02364295 1.02689816 0.9327662  1.02912973 0.98043279
 1.00737424 0.93584277 1.01518244]",[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan],[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan]
