run_id,mechanism,nb_nodes,expected_degree,size_longest_path_in_graph,noise_coeff,nb_observations,predicted_variable,predicted_variable_node_type,weight_threshold,frac_filtered,frac_augmented,avg_weight_aug_in_train,avg_weight_aug_NOT_in_train,sum_weight_aug_in_train,sum_weight_aug_NOT_in_train,SUM_aug_weights,MAPE_CausalDA,MAPE_Baseline,r2_CausalDA,r2_Baseline,n_estimators_CausalDA,n_estimators_Baseline,reg_lambda_CausalDA,reg_lambda_Baseline,KL_div_train_vs_aug_NOT_weighted,KL_div_train_vs_aug_weighted,Wasserstein_dist_train_vs_aug_NOT_weighted,Wasserstein_dist_train_vs_aug_weighted,variance_train_NOT_weighted,variance_aug_NOT_weighted,variance_aug_weighted
0,nn,7,3,7,0.4,500,V0,middle_node,0.01,0.0,0.4485714285714285,0.0025772578255253,0.0006214288240406,0.9020402389338824,0.0975643253743777,0.99960456430826,0.287398536988307,0.3627157803872026,0.9905104660207334,0.991212455314616,200.0,200,1.0,10,0.0009458940643678,2.143279294089279e-05,0.1959239983355905,0.1817131275602804,"[1.01305813 1.03002542 1.026804   1.02158048 1.01847548 1.02767714
 1.02369611]","[0.99467425 1.03530835 0.99246617 0.937305   1.00270981 1.0277875
 0.98590254]","[1.01271076 1.02957681 1.02703565 1.0215654  1.01827794 1.02660888
 1.02382745]"
0,nn,7,3,7,0.4,500,V1,sink_node,0.01,0.0,0.4485714285714285,0.0025772578255253,0.0006214288240406,0.9020402389338824,0.0975643253743777,0.99960456430826,0.2344317567887055,0.2419881150352037,0.9920370260959036,0.9913682587715796,200.0,200,10.0,10,0.0009458940643678,2.143279294089279e-05,0.1959239983355905,0.1817131275602804,"[1.01305813 1.03002542 1.026804   1.02158048 1.01847548 1.02767714
 1.02369611]","[0.99467425 1.03530835 0.99246617 0.937305   1.00270981 1.0277875
 0.98590254]","[1.01271076 1.02957681 1.02703565 1.0215654  1.01827794 1.02660888
 1.02382745]"
0,nn,7,3,7,0.4,500,V2,middle_node,0.01,0.0,0.4485714285714285,0.0025772578255253,0.0006214288240406,0.9020402389338824,0.0975643253743777,0.99960456430826,0.2034786710580946,0.1929918924699226,0.9903484904209848,0.9896336281868648,200.0,200,1.0,1,0.0009458940643678,2.143279294089279e-05,0.1959239983355905,0.1817131275602804,"[1.01305813 1.03002542 1.026804   1.02158048 1.01847548 1.02767714
 1.02369611]","[0.99467425 1.03530835 0.99246617 0.937305   1.00270981 1.0277875
 0.98590254]","[1.01271076 1.02957681 1.02703565 1.0215654  1.01827794 1.02660888
 1.02382745]"
0,nn,7,3,7,0.4,500,V3,source_node,0.01,0.0,0.4485714285714285,0.0025772578255253,0.0006214288240406,0.9020402389338824,0.0975643253743777,0.99960456430826,0.3327408418031753,0.3711014110073852,0.9735626015041486,0.9667348775316174,200.0,200,10.0,10,0.0009458940643678,2.143279294089279e-05,0.1959239983355905,0.1817131275602804,"[1.01305813 1.03002542 1.026804   1.02158048 1.01847548 1.02767714
 1.02369611]","[0.99467425 1.03530835 0.99246617 0.937305   1.00270981 1.0277875
 0.98590254]","[1.01271076 1.02957681 1.02703565 1.0215654  1.01827794 1.02660888
 1.02382745]"
0,nn,7,3,7,0.4,500,V4,middle_node,0.01,0.0,0.4485714285714285,0.0025772578255253,0.0006214288240406,0.9020402389338824,0.0975643253743777,0.99960456430826,3.9212732412351072,2.0490755840694304,0.9933559360305048,0.9936607940814276,200.0,200,1.0,1,0.0009458940643678,2.143279294089279e-05,0.1959239983355905,0.1817131275602804,"[1.01305813 1.03002542 1.026804   1.02158048 1.01847548 1.02767714
 1.02369611]","[0.99467425 1.03530835 0.99246617 0.937305   1.00270981 1.0277875
 0.98590254]","[1.01271076 1.02957681 1.02703565 1.0215654  1.01827794 1.02660888
 1.02382745]"
0,nn,7,3,7,0.4,500,V5,middle_node,0.01,0.0,0.4485714285714285,0.0025772578255253,0.0006214288240406,0.9020402389338824,0.0975643253743777,0.99960456430826,0.5490762586045105,0.4811936926254092,0.9804984406502418,0.9785202181789018,200.0,200,1.0,10,0.0009458940643678,2.143279294089279e-05,0.1959239983355905,0.1817131275602804,"[1.01305813 1.03002542 1.026804   1.02158048 1.01847548 1.02767714
 1.02369611]","[0.99467425 1.03530835 0.99246617 0.937305   1.00270981 1.0277875
 0.98590254]","[1.01271076 1.02957681 1.02703565 1.0215654  1.01827794 1.02660888
 1.02382745]"
0,nn,7,3,7,0.4,500,V6,middle_node,0.01,0.0,0.4485714285714285,0.0025772578255253,0.0006214288240406,0.9020402389338824,0.0975643253743777,0.99960456430826,0.0920847707661742,0.0767483647507435,0.9959261577124312,0.9956498409848906,200.0,50,1.0,1,0.0009458940643678,2.143279294089279e-05,0.1959239983355905,0.1817131275602804,"[1.01305813 1.03002542 1.026804   1.02158048 1.01847548 1.02767714
 1.02369611]","[0.99467425 1.03530835 0.99246617 0.937305   1.00270981 1.0277875
 0.98590254]","[1.01271076 1.02957681 1.02703565 1.0215654  1.01827794 1.02660888
 1.02382745]"
1,nn,7,3,7,0.4,500,V0,middle_node,0.01,0.0,0.1314285714285714,0.0027687968225874,0.000665334758423,0.9690788879056064,0.0306053988874619,0.9996842867930682,0.9922488123355344,1.0831436520196542,0.9274801078368462,0.9271022596693076,200.0,200,100.0,100,0.0001016700154155,1.0691624963097697e-06,0.0603065619784458,0.0501582148221041,"[1.06699332 1.00352578 1.0014667  1.03730426 1.03062182 1.0867358
 1.05370847]","[1.00747811 0.96830245 0.99668315 1.00048918 0.95896512 1.05914336
 1.01157525]","[1.06690902 1.00353295 1.0015334  1.03713351 1.03071505 1.08660178
 1.05366407]"
1,nn,7,3,7,0.4,500,V1,sink_node,0.01,0.0,0.1314285714285714,0.0027687968225874,0.000665334758423,0.9690788879056064,0.0306053988874619,0.9996842867930682,12.28326357787154,7.586330172347478,0.9640816331090662,0.9660845288503622,200.0,200,100.0,100,0.0001016700154155,1.0691624963097697e-06,0.0603065619784458,0.0501582148221041,"[1.06699332 1.00352578 1.0014667  1.03730426 1.03062182 1.0867358
 1.05370847]","[1.00747811 0.96830245 0.99668315 1.00048918 0.95896512 1.05914336
 1.01157525]","[1.06690902 1.00353295 1.0015334  1.03713351 1.03071505 1.08660178
 1.05366407]"
1,nn,7,3,7,0.4,500,V2,middle_node,0.01,0.0,0.1314285714285714,0.0027687968225874,0.000665334758423,0.9690788879056064,0.0306053988874619,0.9996842867930682,1.2518291926464429,1.240322138557934,0.8882872584324003,0.8863742264698171,200.0,200,10.0,10,0.0001016700154155,1.0691624963097697e-06,0.0603065619784458,0.0501582148221041,"[1.06699332 1.00352578 1.0014667  1.03730426 1.03062182 1.0867358
 1.05370847]","[1.00747811 0.96830245 0.99668315 1.00048918 0.95896512 1.05914336
 1.01157525]","[1.06690902 1.00353295 1.0015334  1.03713351 1.03071505 1.08660178
 1.05366407]"
